Open,Close,High,Low,Volume,Date
19.63,18.88,19.71,18.78,,09/23/22
19.56,19.68,19.86,19.25,,09/22/22
19.28,19.62,19.91,19.24,,09/21/22
19.56,19.34,19.58,19.06,,09/20/22
19.54,19.63,19.65,19.23,,09/19/22
19.59,19.59,19.59,19.59,,09/18/22
19.13,19.59,19.63,18.79,,09/16/22
19.62,19.25,19.66,19.12,,09/15/22
19.3,19.72,19.72,19.24,,09/14/22
19.8,19.35,19.96,19.33,,09/13/22
18.96,19.79,20,18.84,,09/12/22
18.79,18.8,18.8,18.79,,09/11/22
18.79,18.79,18.79,18.79,,09/10/22
18.53,18.79,18.96,18.53,,09/09/22
18.48,18.6,18.75,18.32,,09/08/22
18.01,18.54,18.54,17.85,,09/07/22
18.16,18.08,18.58,17.95,,09/06/22
17.9645,18.19,18.26,17.95,,09/05/22
18.04725,18.05,18.05,18.04725,,09/04/22
18.05,18.05,18.05,18.05,,09/03/22
17.815,18.05,18.28275,17.78125,,09/02/22
17.9985,17.875,17.9985,17.56,,09/01/22
18.40525,17.995,18.545,17.94225,,08/31/22
18.78225,18.515,18.845,18.36225,,08/30/22
18.83575,18.78,18.905,18.515,,08/29/22
18.91,18.91,18.91,18.91,,08/28/22
18.91,18.91,18.91,18.91,,08/27/22
19.24,18.91,19.42425,18.834,,08/26/22
19.127,19.305,19.405,19.1,,08/25/22
19.13275,19.185,19.21,18.9625,,08/24/22
19.00075,19.185,19.27375,18.799,,08/23/22
18.99375,19.035,19.16975,18.73025,,08/22/22
19.05625,19.05625,19.05625,19.05625,,08/21/22
19.05625,19.05625,19.05625,19.05625,,08/20/22
19.5625,19.05625,19.5625,19.043,,08/19/22
19.80025,19.55,19.945,19.48675,,08/18/22
20.16375,19.865,20.28475,19.695,,08/17/22
20.29375,20.1425,20.29375,19.935,,08/16/22
20.7775,20.2795,20.875,20.10525,,08/15/22
20.81575,20.81575,20.81575,20.81575,,08/14/22
20.81575,20.81575,20.81575,20.81575,,08/13/22
20.31125,20.81575,20.845,20.24,,08/12/22
20.6075,20.316,20.645,20.25,,08/11/22
20.51125,20.5925,20.835,20.345,,08/10/22
20.65725,20.529,20.74,20.4275,,08/09/22
19.83575,20.6735,20.714,19.79675,,08/08/22
19.89325,19.89325,19.89325,19.89325,,08/07/22
19.89325,19.89325,19.89325,19.89325,,08/06/22
20.19425,19.89325,20.32425,19.583,,08/05/22
20.0475,20.1755,20.38275,19.965,,08/04/22
20,20.0635,20.17,19.79,,08/03/22
20.34625,19.97975,20.515,19.953,,08/02/22
20.236,20.3635,20.50475,20.08225,,08/01/22
20.35,20.35,20.35,20.35,,07/31/22
20.35,20.35,20.35,20.35,,07/30/22
19.97225,20.35,20.36725,19.85975,,07/29/22
19.09375,19.999,20.075,19.05975,,07/28/22
18.66125,19.16,19.16,18.45575,,07/27/22
18.42725,18.6265,18.7235,18.39175,,07/26/22
18.58425,18.439,18.79,18.32,,07/25/22
18.62,18.62,18.62,18.62,,07/24/22
18.82275,18.62,18.9435,18.50775,,07/22/22
18.7005,18.8645,18.885,18.23575,,07/21/22
18.77,18.6795,19.085,18.65475,,07/20/22
18.73025,18.754,18.905,18.57825,,07/19/22
18.7105,18.69775,19.01,18.64,,07/18/22
18.72,18.72,18.72,18.72,,07/17/22
18.4465,18.72,18.74925,18.2025,,07/15/22
19.22,18.409,19.22,18.13425,,07/14/22
18.9105,19.215,19.4,18.8625,,07/13/22
19.11725,18.93325,19.205,18.77425,,07/12/22
19.27975,19.1085,19.36675,19.075,,07/11/22
19.325,19.325,19.325,19.325,,07/10/22
19.26,19.32,19.44425,19.037,,07/08/22
19.22175,19.218,19.4825,19.1145,,07/07/22
19.27075,19.20625,19.39075,18.95875,,07/06/22
19.96425,19.2175,20.20025,19.125,,07/05/22
19.886,19.979,20.002,19.77475,,07/04/22
19.9,19.9,19.9,19.9,,07/03/22
20.272,19.9,20.29125,19.385,,07/01/22
20.75375,20.2715,20.82525,20.225,,06/30/22
20.8415,20.7335,21.047,20.6435,,06/29/22
21.1805,20.85725,21.365,20.8,,06/28/22
21.16325,21.1665,21.535,21.10025,,06/27/22
21.14,21.14,21.14,21.14,,06/26/22
21.14,21.14,21.14,21.14,,06/25/22
21.01875,21.14,21.22375,20.645,,06/24/22
21.41825,20.95975,21.48925,20.92375,,06/23/22
21.66825,21.4165,21.66825,21.245,,06/22/22
21.58825,21.6905,21.93375,21.505,,06/21/22
21.55025,21.605,21.76925,21.491,,06/20/22
21.675,21.675,21.675,21.675,,06/19/22
21.675,21.675,21.675,21.675,,06/18/22
21.88975,21.675,21.945,21.57625,,06/17/22
21.62875,21.9485,22.01,21.34825,,06/16/22
21.0495,21.68425,21.83475,21.00625,,06/15/22
21.07375,21.105,21.37875,20.90275,,06/14/22
21.99,21.0765,21.99725,20.986,,06/13/22
21.9,21.9,21.9,21.9,,06/12/22
21.9,21.9,21.9,21.9,,06/11/22
21.7145,21.9,21.985,21.315,,06/10/22
22.041,21.6855,22.155,21.565,,06/09/22
22.23525,22.05825,22.24175,21.81825,,06/08/22
22.07925,22.23025,22.295,21.8875,,06/07/22
21.942,22.08025,22.5025,21.897,,06/06/22
21.94,21.94,21.94,21.94,,06/05/22
21.94,21.94,21.94,21.94,,06/04/22
22.32775,21.94,22.48575,21.855,,06/03/22
21.8175,22.305,22.355,21.76,,06/02/22
21.573,21.825,21.9735,21.441,,06/01/22
21.99,21.56,22,21.505,,05/31/22
22.08,21.97125,22.3025,21.93425,,05/30/22
22.13,22.13,22.13,22.13,,05/29/22
22.13,22.13,22.13,22.13,,05/28/22
22.01325,22.13,22.43775,21.93825,,05/27/22
21.99425,22.0155,22.07,21.725,,05/26/22
22.10125,21.9935,22.14,21.74,,05/25/22
21.79325,22.116,22.19375,21.665,,05/24/22
21.84075,21.79575,22.185,21.685,,05/23/22
21.765,21.765,21.765,21.765,,05/22/22
21.7625,21.7625,21.7625,21.7625,,05/21/22
21.94775,21.7625,22.085,21.615,,05/20/22
21.422,21.925,21.975,21.295,,05/19/22
21.63325,21.4205,21.755,21.375,,05/18/22
21.62325,21.635,21.925,21.525,,05/17/22
21.09725,21.624,21.685,20.87675,,05/16/22
21.09925,21.09925,21.09925,21.09925,,05/15/22
21.09925,21.09925,21.09925,21.09925,,05/14/22
20.72975,21.09925,21.11375,20.5,,05/13/22
21.5625,20.68875,21.6525,20.6275,,05/12/22
21.32625,21.545,21.9325,21.245,,05/11/22
21.825,21.265,22.105,21.1925,,05/10/22
22.35825,21.7775,22.365,21.69525,,05/09/22
22.36,22.36,22.36,22.36,,05/08/22
22.36,22.36,22.36,22.36,,05/07/22
22.505,22.36,22.64025,22.14,,05/06/22
22.96625,22.5175,23.2625,22.3225,,05/05/22
22.61,22.98,23.08275,22.2225,,05/04/22
22.65,22.125,22.83525,22.125,,05/03/22
22.85,22.6425,22.85,22.13175,,05/02/22
22.77,22.77,22.77,22.77,,05/01/22
23.185,22.77,23.56,22.68375,,04/29/22
23.35375,23.425,23.735,22.90075,,04/28/22
23.265,23.115,23.68,23.115,,04/27/22
23.66625,23.165,23.92825,23.165,,04/26/22
24.16625,23.165,24.17375,23.165,,04/25/22
24.065,24.065,24.065,24.065,,04/24/22
24.065,24.065,24.065,24.065,,04/23/22
24.645,24.065,24.67,24.065,,04/22/22
25.17875,24.43,25.18375,24.065,,04/21/22
25.18375,24.715,25.28,24.715,,04/20/22
24.64975,25.0075,26.00375,24.64975,,04/19/22
25.665,25.8675,26.215,25.665,,04/18/22
25.665,25.665,25.665,25.665,,04/17/22
25.665,25.665,25.665,25.665,,04/16/22
24.915,25.665,25.665,24.915,,04/15/22
25.73,25.6725,25.875,25.3,,04/14/22
25.39325,25.74125,25.82,25.3525,,04/13/22
25.07375,25.38425,25.595,24.86875,,04/12/22
24.81875,25.0925,25.36275,24.67825,,04/11/22
23.915,23.915,23.915,23.915,,04/10/22
23.915,23.915,23.915,23.915,,04/09/22
24.60325,23.915,24.805,23.915,,04/08/22
24.43025,24.62825,24.66125,24.26375,,04/07/22
24.36825,24.43075,24.561,24.1225,,04/06/22
24.55225,24.3125,24.9395,24.22575,,04/05/22
24.63375,24.54,24.8425,24.11,,04/04/22
23.915,23.915,23.915,23.915,,04/03/22
24.803,23.915,24.8625,23.915,,04/01/22
24.88125,24.8375,25.08825,23.915,,03/31/22
24.7925,23.915,25.05925,23.915,,03/30/22
24.89375,23.915,25.015,23.915,,03/29/22
25.5175,24.815,25.57725,24.315,,03/28/22
24.315,24.315,24.315,24.315,,03/27/22
25.5575,24.33,25.72875,24.33,,03/25/22
25.165,25.54825,25.8325,24.315,,03/24/22
24.7725,25.16175,25.19875,24.68375,,03/23/22
25.2225,24.79625,25.37925,24.605,,03/22/22
24.97125,25.23325,25.29775,24.91,,03/21/22
24.975,25.01,25.14,24.9575,,03/20/22
25.3375,24.975,25.4425,24.84,,03/18/22
25.09,25.33375,25.54,25.07,,03/17/22
24.90875,25.0825,25.125,24.507,,03/16/22
25.08375,24.88125,25.11875,24.515,,03/15/22
25.65375,25.085,25.76125,24.94125,,03/14/22
25.82025,25.6975,25.93625,25.57875,,03/13/22
25.935,25.82025,25.985,25.43125,,03/11/22
25.72625,25.9225,26.05,25.3425,,03/10/22
26.455,25.80925,26.7675,25.4075,,03/09/22
25.675,26.06325,26.9175,25.3725,,03/08/22
25.98375,26.105,26.13875,25.304,,03/07/22
25.7025,25.7025,25.7025,25.7025,,03/06/22
25.7025,25.7025,25.7025,25.7025,,03/05/22
25.182,25.7025,25.735,25.0525,,03/04/22
25.2945,25.1975,25.46625,24.96875,,03/03/22
25.37375,24.52825,25.3775,24.52825,,03/02/22
24.45375,25.385,25.5,24.2825,,03/01/22
24.6275,24.4725,24.63825,24.10675,,02/28/22
24.27875,24.27875,24.27875,24.27875,,02/27/22
24.305,24.27875,24.49425,23.87325,,02/25/22
24.55,24.2275,25.61,23.895,,02/24/22
24.1475,24.58,24.58,24.02575,,02/23/22
24.06625,24.11275,24.34175,23.90325,,02/22/22
23.8015,24.215,24.215,23.69275,,02/21/22
23.96125,23.96125,23.96125,23.96125,,02/20/22
23.81025,23.96125,24.0705,23.68275,,02/18/22
23.62075,24.235,24.235,23.42025,,02/17/22
23.38525,23.6025,24.235,23.28,,02/16/22
23.8575,23.40225,23.9775,23.1,,02/15/22
23.5425,23.83875,23.9275,23.5425,,02/14/22
23.5675,23.5675,23.5675,23.5675,,02/13/22
23.19,23.5675,23.675,22.86125,,02/11/22
23.2975,23.16375,23.705,23.163,,02/10/22
23.18,23.31375,23.345,23.09075,,02/09/22
23.01375,23.18075,23.2525,22.77025,,02/08/22
22.569,23.385,23.385,22.55,,02/07/22
22.47025,22.47025,22.47025,22.47025,,02/06/22
22.47175,22.47025,22.47175,22.47025,,02/05/22
22.428,22.47225,22.63425,22.13,,02/04/22
22.63075,22.43775,22.65075,22.03325,,02/03/22
22.62625,22.6525,22.8575,22.47675,,02/02/22
22.475,22.6425,23.04,22.40275,,02/01/22
22.30825,22.46625,22.62825,22.24775,,01/31/22
24.235,24.235,24.235,24.235,,01/30/22
22.505,24.235,24.235,22.505,,01/29/22
22.78925,22.49,22.8075,22.16,,01/28/22
23.54375,22.78625,23.59075,22.5725,,01/27/22
23.83675,23.54475,24.385,23.435,,01/26/22
23.9725,23.80525,23.974,23.60375,,01/25/22
24.21075,24.985,24.985,23.56575,,01/24/22
24.305,24.305,24.305,24.305,,01/23/22
24.305,24.305,24.305,24.305,,01/22/22
24.47875,24.305,24.5595,24.17675,,01/21/22
24.14625,24.47325,24.68725,24.07775,,01/20/22
23.46375,24.18,24.205,23.3875,,01/19/22
23.00425,23.47,23.625,22.803,,01/18/22
22.925,23.22,23.22,22.835,,01/17/22
22.815,22.815,22.815,22.815,,01/16/22
23.07025,22.815,23.30325,22.815,,01/14/22
23.15325,23.07625,23.265,22.9945,,01/13/22
22.76575,23.1425,23.21425,22.64425,,01/12/22
22.465,22.935,22.935,22.44675,,01/11/22
22.34225,22.45925,22.51,22.19425,,01/10/22
22.465,22.465,22.465,22.465,,01/09/22
22.2025,22.465,22.465,21.965,,01/07/22
22.76175,22.22125,22.815,22.00175,,01/06/22
23.0465,22.77075,23.245,22.72875,,01/05/22
22.8975,23.05,23.092,22.66,,01/04/22
23.20575,22.9,23.29525,22.565,,01/03/22
23.31,23.31,23.31,23.31,,01/02/22
