Open,Close,High,Low,Volume,Date
15.0375,15.1225,15.2275,14.92,,04/28/20
15.24075,15.2275,15.34,15.035,,04/27/20
15.25,15.25,15.25,15.25,,04/26/20
15.2525,15.25,15.39,15.0325,,04/24/20
15.0925,15.25375,15.4425,14.975,,04/23/20
14.905,15.11,15.1425,14.71125,,04/22/20
15.32425,14.875,15.325,14.53675,,04/21/20
15.1725,15.295,15.4325,15.06,,04/20/20
15.185,15.185,15.185,15.185,,04/19/20
15.53875,15.185,15.55375,15.07,,04/17/20
15.4825,15.6125,15.6125,15.2055,,04/16/20
15.73,15.5025,15.775,15.2825,,04/15/20
15.4125,15.76075,15.8375,15.3525,,04/14/20
15.4075,15.4025,15.5125,15.1575,,04/13/20
15.035,15.035,15.035,15.035,,04/12/20
15.025,15.035,15.08075,15.025,,04/10/20
14.92275,15.44125,15.53875,14.92275,,04/09/20
15.0275,14.94,15.13,14.86725,,04/08/20
15.0075,15.0175,15.475,14.87375,,04/07/20
14.3875,15.00625,15.0775,14.24875,,04/06/20
14.3925,14.3925,14.3925,14.3925,,04/05/20
14.53,14.3925,14.54375,14.28625,,04/03/20
14.00125,14.485,14.53125,13.91475,,04/02/20
13.915,13.9575,14.13875,13.82025,,04/01/20
14.0925,13.9775,14.245,13.87375,,03/31/20
14.53625,14.06,14.555,13.8225,,03/30/20
14.485,14.485,14.485,14.485,,03/29/20
14.4825,14.485,14.63125,14.1925,,03/27/20
14.3475,14.4275,14.675,14.17375,,03/26/20
14.5,14.34625,14.72875,14.02625,,03/25/20
13.4375,14.425,14.49375,13.22875,,03/24/20
12.3675,13.4375,13.44125,12.3675,,03/23/20
12.6325,12.345,12.65,12.28875,,03/22/20
12.06,12.6325,13.02575,12.0575,,03/20/20
12.0775,12.0725,12.3075,11.7975,,03/19/20
12.755,12.04,12.88,11.68625,,03/18/20
12.975,12.74,13.24,12.135,,03/17/20
14.795,12.94,14.89375,11.8525,,03/16/20
14.6975,14.76625,15.195,14.6975,,03/15/20
15.7725,14.6975,15.86375,14.45125,,03/13/20
16.77125,15.7575,16.90875,15.5275,,03/12/20
16.94375,16.77125,17.11375,16.675,,03/11/20
16.9275,16.95625,17.195,16.8175,,03/10/20
17.49375,16.895,17.51625,16.5725,,03/09/20
17.005,17.005,17.005,17.005,,03/08/20
17.4275,17.34625,17.57125,17.08625,,03/06/20
17.205,17.42275,17.465,17.15875,,03/05/20
17.25125,17.215,17.32875,17.095,,03/04/20
16.79125,16.005,17.46125,16.005,,03/03/20
16.4925,16.0075,17.04625,16.005,,03/02/20
16.005,16.005,16.005,16.005,,03/01/20
17.73375,16.205,17.865,16.205,,02/28/20
17.91875,17.605,18.13125,17.605,,02/27/20
18.01,17.755,18.21,17.755,,02/26/20
18.64125,17.99525,18.64375,17.89375,,02/25/20
18.6475,18.6325,18.95,18.54625,,02/24/20
18.37125,18.4875,18.63,18.36375,,02/21/20
18.42375,18.37225,18.445,18.23,,02/20/20
18.1725,18.4325,18.46375,18.15875,,02/19/20
17.805,18.17375,18.23625,17.8025,,02/18/20
17.7075,17.615,17.88875,17.615,,02/17/20
17.64875,17.7475,17.81125,17.63,,02/14/20
17.4875,17.645,17.73625,17.47375,,02/13/20
17.64625,17.305,17.66375,17.305,,02/12/20
17.775,17.64675,17.81125,17.57625,,02/11/20
17.68875,17.9225,17.9225,17.68875,,02/10/20
17.81875,17.7075,17.86125,17.64,,02/07/20
17.6075,17.9225,17.9225,17.6075,,02/06/20
17.61125,17.62,17.72625,17.49,,02/05/20
17.6975,17.595,17.78375,17.535,,02/04/20
18.075,17.68625,18.10375,17.60375,,02/03/20
17.855,18.03875,18.09375,17.79625,,01/31/20
17.54375,17.8375,18.04125,17.54375,,01/30/20
17.5175,17.5575,17.59125,17.38875,,01/29/20
18.08375,17.355,18.12,17.355,,01/28/20
18.27125,18.10425,18.33875,18.04875,,01/27/20
17.80375,18.12,18.1475,17.75125,,01/24/20
17.84,17.4925,17.91375,17.4925,,01/23/20
17.795,17.4925,17.9275,17.4925,,01/22/20
18.07375,17.525,18.15125,17.525,,01/21/20
18.04375,18.0675,18.12875,18.00125,,01/20/20
16.0075,16.0075,16.0075,16.0075,,01/19/20
17.9475,18.0375,18.17125,17.91125,,01/17/20
17.99125,17.94225,18.04875,17.875,,01/16/20
17.80375,18.005,18.0375,17.75,,01/15/20
17.96,17.79925,17.965,17.68375,,01/14/20
18.075,17.9575,18.09125,17.93,,01/13/20
17.91875,18.105,18.15375,17.85125,,01/10/20
18.09625,17.905,18.205,17.81,,01/09/20
18.425,18.10425,18.8025,18.05875,,01/08/20
18.15125,18.4075,18.44,17.96375,,01/07/20
18.2475,17.96,18.48875,17.96,,01/06/20
18.005,18.005,18.005,18.005,,01/05/20
18.015,18.005,18.26625,18,,01/03/20
17.91,18.0275,18.0975,17.79125,,01/02/20
