Open,Close,High,Low,Volume,Date
23.31525,23.31525,23.31525,23.31525,,10/17/21
23.52975,23.31525,23.58275,23.07375,,10/15/21
23.08825,23.5175,23.575,22.89825,,10/14/21
22.5775,23.0925,23.24,22.5175,,10/13/21
22.58125,22.56,22.73,22.3505,,10/12/21
22.59425,22.5775,22.8175,22.5075,,10/11/21
22.6575,22.6575,22.6575,22.6575,,10/10/21
22.6025,22.6575,23.17175,22.43275,,10/08/21
22.64875,22.5925,22.79775,22.39,,10/07/21
22.625,22.755,22.755,22.215,,10/06/21
22.6375,22.63375,22.66,22.3815,,10/05/21
22.53375,22.6775,22.75125,22.28525,,10/04/21
22.53,22.53,22.53,22.53,,10/03/21
22.18,22.53,22.58,21.99325,,10/01/21
21.5325,22.1775,22.2275,21.4745,,09/30/21
22.46,21.115,22.54,21.115,,09/29/21
22.63,22.4675,22.66525,22.11175,,09/28/21
22.43875,22.115,22.823,22.115,,09/27/21
22.42875,22.42875,22.42875,22.42875,,09/26/21
22.42875,22.42875,22.42875,22.42875,,09/25/21
22.5525,22.42875,22.7925,22.106,,09/24/21
22.7325,22.515,22.87375,22.4725,,09/23/21
22.50425,22.695,23.1325,22.463,,09/22/21
22.2825,22.49,22.7075,22.23375,,09/21/21
22.4125,22.265,22.503,22.0625,,09/20/21
22.40375,22.5625,22.57,22.40375,,09/19/21
22.92075,22.40375,23.1275,22.35,,09/17/21
23.849,22.9025,23.955,22.60525,,09/16/21
23.84175,23.8475,23.9025,23.662,,09/15/21
23.74675,23.86,23.9525,23.46325,,09/14/21
23.7825,23.735,23.8475,23.39275,,09/13/21
23.515,23.515,23.515,23.515,,09/12/21
23.515,23.515,23.515,23.515,,09/11/21
24.055,23.515,24.28625,23.515,,09/10/21
23.94825,24.315,24.315,23.85,,09/09/21
24.325,23.995,24.40775,23.9275,,09/08/21
24.6475,24.315,24.67,24.16625,,09/07/21
24.7475,24.67525,24.8125,24.64,,09/06/21
24.72,24.72,24.72,24.72,,09/05/21
24.72,24.72,24.72,24.72,,09/04/21
23.9025,24.72,24.86075,23.87525,,09/03/21
24.1475,24.335,24.335,23.7925,,09/02/21
23.90125,24.16525,24.25925,23.755,,09/01/21
24.02325,23.904,24.1975,23.81675,,08/31/21
24.04625,24.0375,24.20275,23.91675,,08/30/21
24.0225,24.0225,24.0225,24.0225,,08/29/21
23.57625,24.0225,24.11025,23.35,,08/27/21
23.84275,23.5675,23.86625,23.4325,,08/26/21
23.83375,23.8475,23.88425,23.6275,,08/25/21
23.634,24.0375,24.0375,23.53275,,08/24/21
23.07675,23.64425,23.68275,22.97125,,08/23/21
23.24,23.02725,23.3225,22.88325,,08/20/21
23.52,23.21575,23.535,23.09525,,08/19/21
23.66875,23.515,23.82,23.29125,,08/18/21
23.855,23.6325,23.94575,23.585,,08/17/21
23.76625,23.84375,23.892,23.43025,,08/16/21
23.2025,23.74,23.82775,23.17075,,08/13/21
23.54,23.1755,23.55,23.018,,08/12/21
23.34825,23.57325,23.5825,23.20525,,08/11/21
23.44625,23.33525,23.67,23.2495,,08/10/21
24.3075,23.44625,24.3075,22.75275,,08/09/21
24.34325,24.34325,24.34325,24.34325,,08/08/21
24.34325,24.34325,24.34325,24.34325,,08/07/21
25.17125,24.34325,25.20375,24.2075,,08/06/21
25.4,25.7925,25.7925,25.08875,,08/05/21
25.5275,26.2925,26.2925,25.33825,,08/04/21
25.41225,25.5225,25.5825,25.2575,,08/03/21
25.505,25.43075,25.62875,25.30825,,08/02/21
25.4875,25.4875,25.4875,25.4875,,08/01/21
25.4875,25.4875,25.4875,25.4875,,07/31/21
25.54,25.4875,25.63575,25.34075,,07/30/21
24.9875,25.53375,25.79,24.9675,,07/29/21
24.704,24.965,25.00475,24.6425,,07/28/21
25.20775,24.785,25.25925,24.49125,,07/27/21
25.20375,25.465,25.465,25.1275,,07/26/21
25.42075,25.17875,25.46,25.015,,07/23/21
25.295,26.435,26.585,25.00825,,07/22/21
24.94825,25.275,25.3025,24.7695,,07/21/21
25.175,25.585,25.585,24.8125,,07/20/21
25.6525,25.20075,25.75575,25.005,,07/19/21
25.69075,26.585,26.585,25.69075,,07/18/21
26.335,25.69075,26.44275,25.596,,07/16/21
26.24925,26.805,26.805,26.16225,,07/15/21
25.9825,26.805,26.805,25.93775,,07/14/21
26.2125,25.985,26.805,25.9425,,07/13/21
26.1125,26.21875,26.26875,25.8705,,07/12/21
26.805,26.805,26.805,26.805,,07/11/21
26.805,26.805,26.805,26.805,,07/10/21
25.9425,26.805,26.805,25.77125,,07/09/21
26.15625,26.805,26.805,25.81175,,07/08/21
26.145,26.1475,26.42825,25.995,,07/07/21
26.8425,26.14875,26.8425,26.02,,07/06/21
26.4575,26.835,26.835,26.37675,,07/05/21
26.57,26.5625,26.585,26.55875,,07/04/21
26.585,26.585,26.585,26.585,,07/03/21
26.03,26.585,26.585,25.97775,,07/02/21
26.13875,26.02375,26.38425,25.94325,,07/01/21
25.805,26.1375,26.14,25.70625,,06/30/21
26.08625,25.765,26.11,25.5725,,06/29/21
26.11,26.095,26.215,25.81,,06/28/21
25.885,26.685,26.685,25.885,,06/27/21
25.975,25.885,26.28425,25.885,,06/25/21
25.8925,25.93,26.13,25.81925,,06/24/21
25.8,25.8825,26.26325,25.7525,,06/23/21
25.985,25.7625,26.02575,25.71925,,06/22/21
25.89,25.9475,26.0775,25.5675,,06/21/21
25.98625,25.8,26.4535,25.77,,06/18/21
27.00625,25.90625,27.2385,25.77175,,06/17/21
27.66875,26.99575,27.81425,26.80825,,06/16/21
27.87,27.665,27.8855,27.41325,,06/15/21
27.95,27.85375,28.00175,27.47825,,06/14/21
27.91875,27.91875,27.91875,27.91875,,06/12/21
28.0025,27.91875,28.27425,27.88825,,06/11/21
27.7775,28.00325,28.015,27.47425,,06/10/21
27.60075,27.7675,27.98075,27.52725,,06/09/21
27.89,27.62125,27.97175,27.52175,,06/08/21
27.76025,27.88875,27.9375,27.478,,06/07/21
27.795,27.795,27.795,27.795,,06/06/21
27.795,27.795,27.795,27.795,,06/05/21
27.4575,27.795,27.835,27.24625,,06/04/21
28.16175,27.43625,28.22,27.04775,,06/03/21
27.87625,28.17375,28.18,27.6925,,06/02/21
28.075,27.88625,28.5075,27.82375,,06/01/21
27.9425,28.0425,28.132,27.8825,,05/31/21
27.9125,27.9125,27.9125,27.9125,,05/30/21
27.8875,27.9125,27.96,27.40425,,05/28/21
27.67675,27.845,27.8775,27.49275,,05/27/21
27.99,27.67325,28.2225,27.62,,05/26/21
27.745,28.00375,28.01825,27.47875,,05/25/21
27.53125,27.77175,27.885,27.51,,05/24/21
27.065,27.065,27.065,27.065,,05/23/21
27.7675,27.065,28.04925,27.065,,05/21/21
27.73875,27.755,27.985,27.40425,,05/20/21
28.18,27.73625,28.2275,27.38,,05/19/21
28.21675,28.18,28.73975,28.02325,,05/18/21
27.425,28.175,28.2775,27.35575,,05/17/21
27.585,27.585,27.585,27.585,,05/16/21
27.105,27.585,27.585,26.83825,,05/14/21
27.04125,27.09375,27.23,26.74225,,05/13/21
27.624,27.0175,27.675,26.95375,,05/12/21
27.32375,27.6175,27.6575,27.10625,,05/11/21
27.51625,27.2925,27.8625,27.2325,,05/10/21
26.915,26.915,26.915,26.915,,05/09/21
26.915,26.915,26.915,26.915,,05/08/21
27.26875,26.915,27.64,26.915,,05/07/21
26.50625,27.3075,27.44175,26.18425,,05/06/21
26.475,26.485,26.62,26.11375,,05/05/21
26.9,26.51625,27.094,26.09975,,05/04/21
25.87625,26.895,26.985,25.81375,,05/03/21
25.915,25.915,25.915,25.915,,05/02/21
25.915,25.915,25.915,25.915,,05/01/21
26.09,25.915,26.18525,25.8025,,04/30/21
26.2425,26.10125,26.465,25.75825,,04/29/21
26.26375,26.2025,26.295,25.835,,04/28/21
26.215,26.265,26.4505,26.0525,,04/27/21
25.98,26.2175,26.2175,25.86575,,04/26/21
25.565,25.565,25.565,25.565,,04/25/21
26.14875,25.565,26.37825,25.565,,04/23/21
26.56625,26.16875,26.58,25.97775,,04/22/21
25.845,26.5525,26.63,25.76875,,04/21/21
25.81825,25.85,26.0875,25.68925,,04/20/21
25.92125,25.8175,26.2205,25.64175,,04/19/21
25.97,25.97,25.97,25.97,,04/17/21
25.87,25.97,26.28825,25.7625,,04/16/21
25.41075,25.84575,25.97775,25.3325,,04/15/21
25.35875,25.4225,25.52025,25.19925,,04/14/21
24.8325,25.33775,25.4525,24.70075,,04/13/21
25.245,24.8175,25.2725,24.71,,04/12/21
24.015,24.015,24.015,24.015,,04/11/21
24.015,24.015,24.015,24.015,,04/10/21
25.46775,24.015,25.48875,24.015,,04/09/21
25.155,25.44875,25.59,24.99425,,04/08/21
25.16125,25.1525,25.2675,24.86,,04/07/21
24.89125,24.015,25.28375,24.015,,04/06/21
25.005,24.88125,25.06675,24.6175,,04/05/21
24.9725,24.9725,24.9725,24.9725,,04/04/21
24.43425,24.9725,24.9775,24.25625,,04/01/21
24.01625,24.4125,24.50825,23.78875,,03/31/21
24.6825,24.02225,24.725,23.865,,03/30/21
25.0575,24.6475,25.08925,24.4805,,03/29/21
25.385,25.385,25.385,25.385,,03/28/21
25.12275,25.385,25.385,24.885,,03/26/21
25.05,25.12175,25.1725,24.42725,,03/25/21
25.06775,25.04675,25.35325,24.99925,,03/24/21
25.7875,25.07625,25.82375,25.00975,,03/23/21
25.885,25.77375,25.95425,25.4125,,03/22/21
26.385,25.965,26.385,25.965,,03/21/21
26.385,26.385,26.385,26.385,,03/20/21
25.98125,26.385,26.385,25.88175,,03/19/21
26.36075,26.0425,26.675,25.8475,,03/18/21
25.9525,26.3625,26.505,25.7735,,03/17/21
26.22575,25.9425,26.296,25.8375,,03/16/21
26.0275,26.2275,26.28675,25.8125,,03/15/21
26.58,26.025,26.58,25.9375,,03/14/21
26.6,26.6,26.6,26.6,,03/13/21
26.09875,26.6,26.6,25.385,,03/12/21
26.19775,26.12375,26.44375,25.9025,,03/11/21
25.93525,26.21,26.215,25.5575,,03/10/21
25.1925,25.925,26.12,25.05675,,03/09/21
25.48625,25.12275,25.89125,24.9725,,03/08/21
25.24,25.24,25.24,25.24,,03/07/21
25.36875,25.24,25.44,24.8375,,03/05/21
26.1125,25.39375,26.2975,25.08475,,03/04/21
26.755,26.08,26.8075,25.87,,03/03/21
26.52625,26.75025,26.88325,25.85625,,03/02/21
26.77375,26.56125,27.04925,26.43125,,03/01/21
26.6775,25.56,26.6775,25.52,,02/28/21
27.4675,26.6775,27.5915,26.14175,,02/26/21
27.84125,27.41625,28.1925,27.26825,,02/25/21
27.645,27.9525,28.01375,27.32825,,02/24/21
28.1775,27.685,28.31225,27.32625,,02/23/21
27.5375,28.1525,28.2725,27.30125,,02/22/21
27.275,27.275,27.275,27.275,,02/21/21
27.04275,27.275,27.59,25.82,,02/19/21
27.38375,27.03375,27.5005,26.87,,02/18/21
27.20125,27.395,27.42025,26.85075,,02/17/21
27.609,27.23375,27.94125,26.8475,,02/16/21
27.50125,27.595,27.68875,27.37075,,02/15/21
27.355,27.78,27.78,27.355,,02/14/21
27.355,27.355,27.355,27.355,,02/13/21
26.9775,27.355,27.39925,26.865,,02/12/21
27.05,26.97925,27.27275,26.70825,,02/11/21
27.2675,27.04375,27.49175,26.8815,,02/10/21
27.27,27.265,27.79825,27.10675,,02/09/21
27.23375,27.27425,27.5575,26.8625,,02/08/21
26.9025,26.9025,26.9025,26.9025,,02/07/21
26.34175,26.9025,27.02625,26.20875,,02/05/21
26.90125,26.35,26.92875,25.91975,,02/04/21
26.82,26.90575,27.175,26.48125,,02/03/21
28.74575,26.7275,28.85025,26.285,,02/02/21
28.62,28.9875,29.96675,28.06425,,02/01/21
27.705,27.705,27.705,27.705,,01/31/21
27.705,27.705,27.705,27.705,,01/30/21
26.53525,27.705,27.705,26.0575,,01/29/21
25.25525,26.51925,26.8925,24.875,,01/28/21
25.46375,25.26025,25.48575,24.715,,01/27/21
25.32,25.46275,25.6325,25.20875,,01/26/21
25.5475,25.34,25.76375,25.195,,01/25/21
25.595,25.585,25.595,25.585,,01/24/21
25.595,25.595,25.595,25.595,,01/23/21
25.95,25.595,25.9675,25.0425,,01/22/21
25.85175,25.935,26.05125,25.66875,,01/21/21
25.2325,25.835,25.87875,25.07575,,01/20/21
25.00625,25.2175,25.4025,24.9625,,01/19/21
24.78625,25.145,26.045,24.21625,,01/18/21
25.56375,24.77675,25.7725,24.60375,,01/15/21
25.295,25.51,25.875,25.09475,,01/14/21
25.54375,25.215,25.6875,25.165,,01/13/21
25.06125,25.5525,25.63625,24.99275,,01/12/21
25.344,24.9025,25.395,24.41425,,01/11/21
0,27.545,27.545,27.545,,01/10/21
27.15875,25.42725,27.2125,24.53625,,01/08/21
27.3275,27.1425,27.36,26.92125,,01/07/21
27.56,27.3,27.91875,26.6625,,01/06/21
27.16825,27.5575,27.68375,26.995,,01/05/21
26.65125,27.235,27.53875,26.65125,,01/04/21
26.40125,26.40125,26.40125,26.40125,,01/03/21
